Aula complementar,Bimestre,"CH
Teórica / Prática",Competência Técnica,Competências Socioemocionais ,Nome do componente,"Código
do componente","Componente
de 3 ou 4 aulas semanais?",Unidade curricular,,Semana,Tema da semana,Título da aula,Habilidades técnicas,Objetivos da aula,Objeto de conhecimento
,3,P,"Resolver problemas de matemática e raciocínio lógico; analisar finanças (matemática financeira básica, receita, custo, lucro, ponto de equilíbrio); Analisar e interpretar dados transformando em informações.","Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los.",Matemática Aplicada à Administração,C2,4,Juros Simples e Compostos – Uso de Planilha Eletrônica (Excel),,16,Juros Simples na Prática,Aula 2: Relacionar Montante e Capital,Avaliar a melhor decisão financeira com base em cálculos de juros simples,Compreender como juros simples impactam no valor total de uma aplicação no cotidiano.,2. Calcular montante e capital em diferentes contextos financeiros
,3,P,"Resolver problemas de matemática e raciocínio lógico; analisar finanças (matemática financeira básica, receita, custo, lucro, ponto de equilíbrio); Analisar e interpretar dados transformando em informações.","Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los.",Matemática Aplicada à Administração,C2,4,Juros Simples e Compostos – Uso de Planilha Eletrônica (Excel),,16,Juros Simples na Prática,Aula 3: Resolver Situações Cotidianas Envolvendo Juros Simples,Avaliar a melhor decisão financeira com base em cálculos de juros simples,Compreender como os juros simples afetam decisões financeiras no cotidiano,3. Resolver problemas financeiros envolvendo juros simples
,3,P,"Resolver problemas de matemática e raciocínio lógico; analisar finanças (matemática financeira básica, receita, custo, lucro, ponto de equilíbrio); Analisar e interpretar dados transformando em informações.","Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los.",Matemática Aplicada à Administração,C2,4,Juros Simples e Compostos – Uso de Planilha Eletrônica (Excel),,16,Juros Simples na Prática,Aula 4: Situações Práticas Envolvendo Decisões Financeiras com Juros Simples,Avaliar a melhor decisão financeira com base em cálculos de juros simples,Analisar cenários financeiros e tomar decisões baseadas em cálculos de juros simples no cotidiano.,"4. Avaliar como diferentes variáveis financeiras (prazo, taxa, capital) impactam no resultado final de uma operação financeira"
Recomposição da Aprendizagem,,,,,,,,,,,,,,,
,3,T,"Resolver problemas de matemática e raciocínio lógico; analisar finanças (matemática financeira básica, receita, custo, lucro, ponto de equilíbrio); Analisar e interpretar dados transformando em informações.","Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los.",Matemática Aplicada à Administração,C2,4,Juros Simples e Compostos – Uso de Planilha Eletrônica (Excel),,17,Juros Compostos,Aula 1: Calculando Juros Compostos,Realizar cálculos financeiros utilizando os juros compostos,Compreender o conceito de juros compostos e como ele difere dos juros simples no cotidiano.,1. Apresentar a fórmula geral de juros compostos e sua aplicação
,3,T,"Resolver problemas de matemática e raciocínio lógico; analisar finanças (matemática financeira básica, receita, custo, lucro, ponto de equilíbrio); Analisar e interpretar dados transformando em informações.","Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los.",Matemática Aplicada à Administração,C2,4,Juros Simples e Compostos – Uso de Planilha Eletrônica (Excel),,17,Juros Compostos,Aula 2: Cálcular o Montante,Realizar cálculos financeiros utilizando os juros compostos,Calcular o montante em juros compostos em situações cotidianas.,2. Excplicar o cálculo do montante em juros compostos
,3,T,"Resolver problemas de matemática e raciocínio lógico; analisar finanças (matemática financeira básica, receita, custo, lucro, ponto de equilíbrio); Analisar e interpretar dados transformando em informações.","Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los.",Matemática Aplicada à Administração,C2,4,Juros Simples e Compostos – Uso de Planilha Eletrônica (Excel),,17,Juros Compostos,Aula 3: Cálcular o Principal,Realizar cálculos financeiros utilizando os juros compostos,Calcular o valor inicial necessário para atingir um montante desejado utilizando juros compostos no dia a dia.,3. Demonstrar como encontar o valor do capital em juros compostos 
,3,T,"Resolver problemas de matemática e raciocínio lógico; analisar finanças (matemática financeira básica, receita, custo, lucro, ponto de equilíbrio); Analisar e interpretar dados transformando em informações.","Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los.",Matemática Aplicada à Administração,C2,4,Juros Simples e Compostos – Uso de Planilha Eletrônica (Excel),,17,Juros Compostos,Aula 4: Cálcular o Prazo e a Taxa,Realizar cálculos financeiros utilizando os juros compostos,Calcular o prazo e a taxa em  juros compostos  em operações financeiras.,4. Demonstrar como encontrar o prazo e a taxa em juros compostos
,3,P,"Resolver problemas de matemática e raciocínio lógico; analisar finanças (matemática financeira básica, receita, custo, lucro, ponto de equilíbrio); Analisar e interpretar dados transformando em informações.","Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los.",Matemática Aplicada à Administração,C2,4,Juros Simples e Compostos – Uso de Planilha Eletrônica (Excel),,18,Juros Compostos na Prática,Aula 1: Aplicar Fórmulas de Juros Compostos,Realizar cálculos  para compreender o impacto dos juros compostos em situações financeiras,Aplicar a fórmula de juros compostos em sitauções financeiras,1.Explicar como utilizar a fórmula de juros compostos de forma prática em em operações financeiras
,3,P,"Resolver problemas de matemática e raciocínio lógico; analisar finanças (matemática financeira básica, receita, custo, lucro, ponto de equilíbrio); Analisar e interpretar dados transformando em informações.","Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los.",Matemática Aplicada à Administração,C2,4,Juros Simples e Compostos – Uso de Planilha Eletrônica (Excel),,18,Juros Compostos na Prática,Aula 2: Cálcular o Montante em Juros Composto,Realizar cálculos  para compreender o impacto dos juros compostos em situações financeiras,Calcular e comparar o montante de diferentes operações financeiras com juros compostos,2. Demonstrar como como o prazo e taxa influenciam no montante de uma operação financeira
,3,P,"Resolver problemas de matemática e raciocínio lógico; analisar finanças (matemática financeira básica, receita, custo, lucro, ponto de equilíbrio); Analisar e interpretar dados transformando em informações.","Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los.",Matemática Aplicada à Administração,C2,4,Juros Simples e Compostos – Uso de Planilha Eletrônica (Excel),,18,Juros Compostos na Prática,Aula 3: Determinar o Principal em Juros Compostos,Realizar cálculos  para compreender o impacto dos juros compostos em situações financeiras,Calcular o capital  necessário para alcançar um montante desejado em juros compostos,3. Resolver problemas financeiros envolvendo juros compostos
,3,P,"Resolver problemas de matemática e raciocínio lógico; analisar finanças (matemática financeira básica, receita, custo, lucro, ponto de equilíbrio); Analisar e interpretar dados transformando em informações.","Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los.",Matemática Aplicada à Administração,C2,4,Juros Simples e Compostos – Uso de Planilha Eletrônica (Excel),,18,Juros Compostos na Prática,Aula 4: Cálcular o Prazo e a Taxa em Juros Compostos,Realizar cálculos  para compreender o impacto dos juros compostos em situações financeiras,Determinar o tempo ou a taxa de juros necessários para alcançar um montante em juros compostos,4. Demonstrar como tempo e taxa influenciam diretamente o montante em juros compostos
,3,P,"Resolver problemas de matemática e raciocínio lógico; analisar finanças (matemática financeira básica, receita, custo, lucro, ponto de equilíbrio); Analisar e interpretar dados transformando em informações.","Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los.",Matemática Aplicada à Administração,C2,4,Juros Simples e Compostos – Uso de Planilha Eletrônica (Excel),,19,Comparando Juros Simples e Compostos,Aula 1: Diferença entre Juros Simples e Compostos,Avaliar o impacto de juros simples e compostos nas operações financeiras,Compreender como as diferenças entre juros simples e composto impactam nas operações financeiras,1. Analisar como o crescimento linear de juros simples e o crescimento exponencial de juros compostos afetam o montante
,3,P,"Resolver problemas de matemática e raciocínio lógico; analisar finanças (matemática financeira básica, receita, custo, lucro, ponto de equilíbrio); Analisar e interpretar dados transformando em informações.","Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los.",Matemática Aplicada à Administração,C2,4,Juros Simples e Compostos – Uso de Planilha Eletrônica (Excel),,19,Comparando Juros Simples e Compostos,Aula 2: Comparar Montante em Juros Simples e Compostos,Avaliar o impacto de juros simples e compostos nas operações financeiras,Analisar os montantes de operações gerados em juros simples e compostos em operações financeiras ,2. Explicar como prazo de aplicação influencia o montante em juros simples e compostos
,3,P,"Resolver problemas de matemática e raciocínio lógico; analisar finanças (matemática financeira básica, receita, custo, lucro, ponto de equilíbrio); Analisar e interpretar dados transformando em informações.","Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los.",Matemática Aplicada à Administração,C2,4,Juros Simples e Compostos – Uso de Planilha Eletrônica (Excel),,19,Comparando Juros Simples e Compostos,Aula 3: Comparar o valor dos juros,Avaliar o impacto de juros simples e compostos nas operações financeiras,Calcular os valores dos juros pagos com juros simples e compostos em operações financeiras.,3. Analisar o impacto financeiro dos dois métodos de cálculo de juros 
,3,P,"Resolver problemas de matemática e raciocínio lógico; analisar finanças (matemática financeira básica, receita, custo, lucro, ponto de equilíbrio); Analisar e interpretar dados transformando em informações.","Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los.",Matemática Aplicada à Administração,C2,4,Juros Simples e Compostos – Uso de Planilha Eletrônica (Excel),,19,Comparando Juros Simples e Compostos,Aula 4: Decisões Financeiras,Avaliar o impacto de juros simples e compostos nas operações financeiras,Avaliar  para tomar decisões conscientes com base nos tipos de juros e seus impactos cenários financeiros.,"4. Identificar a melhor opção financeira com base na análise de prazos, taxas e valores envolvidos"
Recomposição da Aprendizagem,,,,,,,,,,,,,,,
,3,T,"Resolver problemas de matemática e raciocínio lógico; analisar finanças (matemática financeira básica, receita, custo, lucro, ponto de equilíbrio); Analisar e interpretar dados transformando em informações.","Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los.",Matemática Aplicada à Administração,C2,4,"Descontos, Amortizações, Taxa Interna de Retorno – Uso de Planilha Eletrônica (Excel)",,20,Descontos,Aula 1: Introdução aos Descontos,Identificar situações financeiras em que descontos são aplicáveis,Compreender o conceito de desconto e sua aplicação em operações financeiras,1. Apresentar o conceito de desconto em operações financeiras
,3,T,"Resolver problemas de matemática e raciocínio lógico; analisar finanças (matemática financeira básica, receita, custo, lucro, ponto de equilíbrio); Analisar e interpretar dados transformando em informações.","Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los.",Matemática Aplicada à Administração,C2,4,"Descontos, Amortizações, Taxa Interna de Retorno – Uso de Planilha Eletrônica (Excel)",,20,Descontos,Aula 2: Desconto Bancário Simples,Identificar situações financeiras em que descontos são aplicáveis,Entender o desconto bancário simples em operaões financeiras,2. Demonstrar o desconto bancário simples em operações financeiras
,3,T,"Resolver problemas de matemática e raciocínio lógico; analisar finanças (matemática financeira básica, receita, custo, lucro, ponto de equilíbrio); Analisar e interpretar dados transformando em informações.","Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los.",Matemática Aplicada à Administração,C2,4,"Descontos, Amortizações, Taxa Interna de Retorno – Uso de Planilha Eletrônica (Excel)",,20,Descontos,Aula 3: Cálcular o Desconto ,Identificar situações financeiras em que descontos são aplicáveis,Compreender como calcular o desconto em operações financeiras,3. Explicar o cálculo do desconto em operações financeiras
,3,T,"Resolver problemas de matemática e raciocínio lógico; analisar finanças (matemática financeira básica, receita, custo, lucro, ponto de equilíbrio); Analisar e interpretar dados transformando em informações.","Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los.",Matemática Aplicada à Administração,C2,4,"Descontos, Amortizações, Taxa Interna de Retorno – Uso de Planilha Eletrônica (Excel)",,20,Descontos,Aula 4: Cálcular o Valor Descontado ,Identificar situações financeiras em que descontos são aplicáveis,Calcular o valor descontado no desconto bancário simples,4. Demonstrar como encontrar o valor descontado em uma operação de desconto
X,3,P,"Resolver problemas de matemática e raciocínio lógico; analisar finanças (matemática financeira básica, receita, custo, lucro, ponto de equilíbrio); Analisar e interpretar dados transformando em informações.","Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los.",Matemática Aplicada à Administração,C2,4,"Descontos, Amortizações, Taxa Interna de Retorno – Uso de Planilha Eletrônica (Excel)",,21,Descontos na Prática,Aula 1: Analisar Operações de Descontos,Análisar operações financeiras que envolvam desconto,Analisar o desconto em operações financeiras,1. Calcular e analisar operações de desconto
X,3,P,"Resolver problemas de matemática e raciocínio lógico; analisar finanças (matemática financeira básica, receita, custo, lucro, ponto de equilíbrio); Analisar e interpretar dados transformando em informações.","Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los.",Matemática Aplicada à Administração,C2,4,"Descontos, Amortizações, Taxa Interna de Retorno – Uso de Planilha Eletrônica (Excel)",,21,Descontos na Prática,Aula 2: Desconto Simples em Operações Bancárias,Análisar operações financeiras que envolvam desconto,Aplicar o desconto simples em operações financeiras,2. Calcular o valor descontado em operações financeiras
X,3,P,"Resolver problemas de matemática e raciocínio lógico; analisar finanças (matemática financeira básica, receita, custo, lucro, ponto de equilíbrio); Analisar e interpretar dados transformando em informações.","Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los.",Matemática Aplicada à Administração,C2,4,"Descontos, Amortizações, Taxa Interna de Retorno – Uso de Planilha Eletrônica (Excel)",,21,Descontos na Prática,Aula 3: Determinar o Valor do Desconto,Análisar operações financeiras que envolvam desconto,Calcular o valor do desconto em diferentes operações financeiras,3. Resolver problemas de desconto simples em diferentes cenários
X,3,P,"Resolver problemas de matemática e raciocínio lógico; analisar finanças (matemática financeira básica, receita, custo, lucro, ponto de equilíbrio); Analisar e interpretar dados transformando em informações.","Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los.",Matemática Aplicada à Administração,C2,4,"Descontos, Amortizações, Taxa Interna de Retorno – Uso de Planilha Eletrônica (Excel)",,21,Descontos na Prática,Aula 4: Definir o Valor Líquido Após o Desconto,Análisar operações financeiras que envolvam desconto,Determinar o valor líquido recebido após a aplicação do desconto simples em operações financeiras,4. Encontrar o valor descontado em operações financeiras
Recomposição da Aprendizagem,,,,,,,,,,,,,,,
Recomposição da Aprendizagem,,,,,,,,,,,,,,,
,4,T,"Resolver problemas de matemática e raciocínio lógico; analisar finanças (matemática financeira básica, receita, custo, lucro, ponto de equilíbrio); Analisar e interpretar dados transformando em informações.","Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los.",Matemática Aplicada à Administração,C2,4,"Descontos, Amortizações, Taxa Interna de Retorno – Uso de Planilha Eletrônica (Excel)",,22,Sistemas de Amortização,"Aula 1: Empréstimos, Financiamentos e Amortização",Resolver problemas financeiros ao analisar diferentes opções de financiamento e empréstimos,"Compreender como os empréstimos, financiamentos e amortização impactam as decisões financeiras no contexto organizacional.","1. Diferenciar empréstimo, financiamento e amortização"
,4,T,"Resolver problemas de matemática e raciocínio lógico; analisar finanças (matemática financeira básica, receita, custo, lucro, ponto de equilíbrio); Analisar e interpretar dados transformando em informações.","Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los.",Matemática Aplicada à Administração,C2,4,"Descontos, Amortizações, Taxa Interna de Retorno – Uso de Planilha Eletrônica (Excel)",,22,Sistemas de Amortização,Aula 2: Sistema de Amortização Constante (SAC),Resolver problemas financeiros ao analisar diferentes opções de financiamento e empréstimos,Entender o funcionamento do Sistema de Amortização Constante (SAC) e como ele influencia o valor das parcelas de um empréstimo ou  financiamento no contexto organizacional.,2. Apresentar as características do SAC
,4,T,"Resolver problemas de matemática e raciocínio lógico; analisar finanças (matemática financeira básica, receita, custo, lucro, ponto de equilíbrio); Analisar e interpretar dados transformando em informações.","Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los.",Matemática Aplicada à Administração,C2,4,"Descontos, Amortizações, Taxa Interna de Retorno – Uso de Planilha Eletrônica (Excel)",,22,Sistemas de Amortização,Aula 3: Sistema de Prestação Constante (SPC),Resolver problemas financeiros ao analisar diferentes opções de financiamento e empréstimos,Aprender a calcular prestações no Sistema de Prestação Constante (SPC) e entender as diferenças em relação ao SAC no contexto organizacional.,3. Explicar o conceito de SPC e como ele é aplicado em financiamentos
,4,T,"Resolver problemas de matemática e raciocínio lógico; analisar finanças (matemática financeira básica, receita, custo, lucro, ponto de equilíbrio); Analisar e interpretar dados transformando em informações.","Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los.",Matemática Aplicada à Administração,C2,4,"Descontos, Amortizações, Taxa Interna de Retorno – Uso de Planilha Eletrônica (Excel)",,22,Sistemas de Amortização,Aula 4: Construção da Tabela de Amortização no Excel,Resolver problemas financeiros ao analisar diferentes opções de financiamento e empréstimos,"Criar uma tabela de amortização no Excel aplicando os conceitos de SAC e SPC, automatizando cálculos para facilitar a análise financeira no contexto organizacional.",4. Demonstrar a configuração de fórmulas no Excel para o cálculo de SAC e SPC
,4,T,"Resolver problemas de matemática e raciocínio lógico; analisar finanças (matemática financeira básica, receita, custo, lucro, ponto de equilíbrio); Analisar e interpretar dados transformando em informações.","Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los.",Matemática Aplicada à Administração,C2,4,Análise de Dados e Tomada de Decisão – Uso de Planilha Eletrônica (Excel),,23,Introdução ao Fluxo de Caixa,Aula 1: Fluxo de Caixa Modelo-Padrão,Analisar e interpretar informações em um fluxo de caixa,"Entender oconceito de fluxo de caixa modelo-padrão, entradas e saídas financeiras em um período no ambiente administrativo.",1. Apresentar o conceito de fluxo de caixa e sua importância para a gestão financeira
,4,T,"Resolver problemas de matemática e raciocínio lógico; analisar finanças (matemática financeira básica, receita, custo, lucro, ponto de equilíbrio); Analisar e interpretar dados transformando em informações.","Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los.",Matemática Aplicada à Administração,C2,4,Análise de Dados e Tomada de Decisão – Uso de Planilha Eletrônica (Excel),,23,Introdução ao Fluxo de Caixa,Aula 2: Valor Presente,Analisar e interpretar informações em um fluxo de caixa,Compreender a importância do valor presente de um fluxa de caixa na tomada de decisões financeiras no contexto organizacional.,2. Explicar o conceito de valor presente e sua aplicação no cálculo financeiro
,4,T,"Resolver problemas de matemática e raciocínio lógico; analisar finanças (matemática financeira básica, receita, custo, lucro, ponto de equilíbrio); Analisar e interpretar dados transformando em informações.","Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los.",Matemática Aplicada à Administração,C2,4,Análise de Dados e Tomada de Decisão – Uso de Planilha Eletrônica (Excel),,23,Introdução ao Fluxo de Caixa,Aula 3: Valor Futuro,Analisar e interpretar informações em um fluxo de caixa,Compreender a importância do valor futuro de um fluxa de caixa na tomada de decisões financeiras no contexto organizacional.,3. Explicar o conceito de valor futuro e sua aplicação no cálculo financeiro
,4,T,"Resolver problemas de matemática e raciocínio lógico; analisar finanças (matemática financeira básica, receita, custo, lucro, ponto de equilíbrio); Analisar e interpretar dados transformando em informações.","Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los.",Matemática Aplicada à Administração,C2,4,Análise de Dados e Tomada de Decisão – Uso de Planilha Eletrônica (Excel),,23,Introdução ao Fluxo de Caixa,Aula 4: Analisando um Fluxo de Caixa,Analisar e interpretar informações em um fluxo de caixa,Analisar um fluxo de caixa de operações financeiras no ambiente administrativo.,4. Explicar como interpretar os dados de um fluxo de caixa para identificar desequilíbrios financeiros
,4,P,"Resolver problemas de matemática e raciocínio lógico; analisar finanças (matemática financeira básica, receita, custo, lucro, ponto de equilíbrio); Analisar e interpretar dados transformando em informações.","Empatia - Compreender e preocupar-se com os outros e com o seu bem-estar. Valorizar e investir no relacionamento próximo;
Criatividade - Gerar novas maneiras de fazer ou pensar sobre as coisas por meio da exploração, aprendizagem a partir do fracasso, insight e visão;
Motivação de realização - Estabelecer padrões elevados para si mesmo e trabalhar muito para alcançá-los.",Matemática Aplicada à Administração,C2,4,Análise de Dados e Tomada de Decisão – Uso de Planilha Eletrônica (Excel),,24,Fluxo de Caixa  na prática,Aula 1: Analisando Fluxo de Caixa Modelo-Padrão,Analisar e interpretar informações em um fluxo de caixa,Praticar a análise de um fluxo de caixa modelo-padrão no ambiente administrativo,1. Praticar a leitura e interpretação de fluxos de caixa modelo-padrão
